datetime,station_id,line_id,passenger_count,weather,temperature,hour,day,month,year,weekday,is_weekend,is_holiday
2023-10-30 14:55:00,S5,L2,18,cloudy,31.9,14,30,10,2023,0,0,0
2023-06-18 18:53:00,S1,L2,24,sunny,19.6,18,18,6,2023,6,1,0
2023-06-26 09:16:00,S2,L3,15,cloudy,26.2,9,26,6,2023,0,0,1
2023-09-23 00:15:00,S4,L1,21,sunny,28.0,0,23,9,2023,5,1,0
2023-07-30 07:15:00,S4,L3,10,rainy,22.4,7,30,7,2023,6,1,0
2023-02-15 00:49:00,S3,L2,24,rainy,31.6,0,15,2,2023,2,0,0
2023-02-09 09:44:00,S3,L2,25,rainy,30.0,9,9,2,2023,3,0,0
2023-01-08 20:24:00,S4,L3,19,sunny,32.0,20,8,1,2023,6,1,0
2023-07-02 13:06:00,S3,L3,14,cloudy,37.8,13,2,7,2023,6,1,1
2023-11-18 06:07:00,S1,L3,21,sunny,28.7,6,18,11,2023,5,1,0
2023-02-15 12:24:00,S3,L1,20,rainy,25.6,12,15,2,2023,2,0,1
2023-01-20 21:31:00,S5,L2,25,sunny,31.7,21,20,1,2023,4,0,0
2023-09-13 17:48:00,S3,L3,19,cloudy,24.1,17,13,9,2023,2,0,1
2023-08-14 11:35:00,S2,L2,22,rainy,29.3,11,14,8,2023,0,0,0
2023-03-03 23:35:00,S1,L1,19,sunny,32.2,23,3,3,2023,4,0,0
2023-09-08 09:42:00,S2,L1,19,cloudy,31.2,9,8,9,2023,4,0,0
2023-11-19 09:50:00,S2,L1,21,rainy,34.0,9,19,11,2023,6,1,0
2023-04-14 09:18:00,S5,L1,12,cloudy,25.6,9,14,4,2023,4,0,0
2023-05-06 08:57:00,S1,L2,15,cloudy,30.5,8,6,5,2023,5,1,0
2023-01-04 20:19:00,S1,L1,18,rainy,27.5,20,4,1,2023,2,0,0
2023-07-21 20:55:00,S1,L1,22,sunny,28.3,20,21,7,2023,4,0,0
2023-02-15 16:55:00,S1,L3,17,sunny,28.3,16,15,2,2023,2,0,0
2023-03-26 14:16:00,S1,L1,23,sunny,29.7,14,26,3,2023,6,1,0
2023-09-30 20:42:00,S5,L3,17,sunny,26.8,20,30,9,2023,5,1,0
2023-03-20 12:02:00,S3,L1,23,cloudy,19.9,12,20,3,2023,0,0,0
2023-07-31 06:59:00,S2,L1,18,sunny,27.8,6,31,7,2023,0,0,0
2023-06-18 08:20:00,S1,L3,22,sunny,28.8,8,18,6,2023,6,1,0
2023-08-15 03:06:00,S3,L1,18,cloudy,26.8,3,15,8,2023,1,0,0
2023-11-29 09:30:00,S3,L2,28,cloudy,29.2,9,29,11,2023,2,0,1
2023-11-22 05:05:00,S2,L2,18,rainy,26.4,5,22,11,2023,2,0,0
2023-09-01 22:59:00,S5,L1,17,cloudy,25.6,22,1,9,2023,4,0,0
2023-01-30 05:36:00,S4,L2,10,rainy,34.0,5,30,1,2023,0,0,0
2023-02-16 01:16:00,S4,L3,21,rainy,38.3,1,16,2,2023,3,0,0
2023-04-13 14:46:00,S3,L1,26,sunny,31.4,14,13,4,2023,3,0,0
2023-07-28 12:30:00,S2,L1,17,sunny,24.1,12,28,7,2023,4,0,0
2023-01-22 21:11:00,S4,L3,14,sunny,28.1,21,22,1,2023,6,1,0
2023-05-04 13:49:00,S3,L3,15,cloudy,27.8,13,4,5,2023,3,0,1
2023-09-05 01:35:00,S5,L3,19,cloudy,30.4,1,5,9,2023,1,0,1
2023-04-07 14:04:00,S4,L1,15,sunny,27.9,14,7,4,2023,4,0,0
2023-06-07 03:20:00,S3,L3,10,sunny,30.1,3,7,6,2023,2,0,0
2023-11-27 02:48:00,S3,L3,22,cloudy,35.9,2,27,11,2023,0,0,0
2023-12-31 10:33:00,S1,L2,22,rainy,17.8,10,31,12,2023,6,1,0
2023-09-09 13:56:00,S5,L2,19,rainy,24.5,13,9,9,2023,5,1,0
2023-10-14 13:12:00,S1,L1,18,sunny,31.8,13,14,10,2023,5,1,0
2023-05-02 07:10:00,S2,L2,23,sunny,26.8,7,2,5,2023,1,0,0
2023-10-30 05:29:00,S1,L2,19,sunny,30.0,5,30,10,2023,0,0,0
2023-12-17 23:29:00,S1,L3,21,rainy,26.1,23,17,12,2023,6,1,0
2023-12-13 14:23:00,S4,L3,20,sunny,34.8,14,13,12,2023,2,0,0
2023-03-01 16:45:00,S3,L2,21,rainy,32.8,16,1,3,2023,2,0,0
2023-08-20 02:48:00,S5,L2,17,cloudy,28.5,2,20,8,2023,6,1,1
2023-04-06 21:42:00,S1,L2,23,cloudy,35.4,21,6,4,2023,3,0,0
2023-05-07 20:36:00,S5,L1,21,cloudy,28.5,20,7,5,2023,6,1,0
2023-01-30 17:47:00,S1,L1,16,sunny,27.3,17,30,1,2023,0,0,0
2023-11-03 18:38:00,S2,L1,20,cloudy,34.4,18,3,11,2023,4,0,0
2023-01-19 21:54:00,S1,L2,24,rainy,20.0,21,19,1,2023,3,0,0
2023-08-01 12:04:00,S4,L2,26,rainy,27.8,12,1,8,2023,1,0,0
2023-07-15 11:42:00,S3,L1,11,rainy,28.8,11,15,7,2023,5,1,0
2023-04-20 21:42:00,S2,L1,24,sunny,25.9,21,20,4,2023,3,0,0
2023-04-14 10:58:00,S1,L2,23,sunny,23.3,10,14,4,2023,4,0,0
2023-12-24 02:46:00,S5,L3,18,rainy,26.6,2,24,12,2023,6,1,0
2023-07-26 17:14:00,S2,L1,21,rainy,19.4,17,26,7,2023,2,0,0
2023-03-30 05:24:00,S2,L2,13,rainy,34.8,5,30,3,2023,3,0,0
2023-09-01 20:27:00,S1,L2,19,rainy,35.0,20,1,9,2023,4,0,0
2023-05-16 15:21:00,S2,L3,26,cloudy,27.4,15,16,5,2023,1,0,0
2023-01-22 12:49:00,S5,L2,21,rainy,25.4,12,22,1,2023,6,1,0
2023-12-20 04:34:00,S2,L2,19,sunny,19.6,4,20,12,2023,2,0,1
2023-07-01 14:44:00,S5,L1,24,sunny,23.7,14,1,7,2023,5,1,0
2023-10-02 06:14:00,S1,L1,21,sunny,34.4,6,2,10,2023,0,0,0
2023-10-20 10:02:00,S3,L3,25,sunny,27.0,10,20,10,2023,4,0,0
2023-07-22 23:12:00,S2,L3,15,sunny,24.4,23,22,7,2023,5,1,1
2023-07-16 04:37:00,S3,L2,17,rainy,27.2,4,16,7,2023,6,1,0
2023-02-14 11:42:00,S5,L1,22,rainy,24.3,11,14,2,2023,1,0,0
2023-07-05 22:41:00,S2,L3,16,cloudy,19.1,22,5,7,2023,2,0,0
2023-11-28 08:25:00,S4,L3,21,cloudy,25.5,8,28,11,2023,1,0,0
2023-08-12 03:48:00,S3,L3,14,cloudy,21.8,3,12,8,2023,5,1,0
2023-01-19 03:26:00,S2,L2,12,rainy,29.1,3,19,1,2023,3,0,0
2023-03-16 07:50:00,S3,L1,23,cloudy,31.6,7,16,3,2023,3,0,1
2023-05-28 02:12:00,S2,L3,21,rainy,23.4,2,28,5,2023,6,1,0
2023-08-09 05:43:00,S1,L1,29,sunny,28.0,5,9,8,2023,2,0,0
2023-08-26 07:05:00,S3,L3,21,rainy,26.9,7,26,8,2023,5,1,0
2023-12-28 00:19:00,S4,L3,17,rainy,23.3,0,28,12,2023,3,0,0
2023-05-15 03:09:00,S4,L1,18,sunny,15.6,3,15,5,2023,0,0,0
2023-12-27 17:04:00,S5,L1,15,sunny,21.9,17,27,12,2023,2,0,0
2023-04-09 16:34:00,S2,L1,17,sunny,23.1,16,9,4,2023,6,1,0
2023-10-23 20:33:00,S3,L2,22,cloudy,27.7,20,23,10,2023,0,0,0
2023-10-13 02:08:00,S5,L3,17,cloudy,28.2,2,13,10,2023,4,0,0
2023-07-17 01:57:00,S3,L2,18,cloudy,33.2,1,17,7,2023,0,0,0
2023-08-17 15:03:00,S2,L1,20,sunny,21.8,15,17,8,2023,3,0,0
2023-08-01 11:21:00,S4,L3,17,cloudy,22.9,11,1,8,2023,1,0,0
2023-02-16 18:33:00,S1,L2,26,sunny,23.8,18,16,2,2023,3,0,0
2023-09-14 02:46:00,S4,L3,21,sunny,26.0,2,14,9,2023,3,0,0
2023-09-26 12:54:00,S5,L2,22,sunny,28.1,12,26,9,2023,1,0,0
2023-09-17 11:03:00,S1,L1,15,cloudy,29.2,11,17,9,2023,6,1,0
2023-10-31 03:57:00,S5,L2,11,cloudy,17.6,3,31,10,2023,1,0,1
2023-02-23 20:20:00,S2,L3,18,sunny,33.0,20,23,2,2023,3,0,0
2023-05-23 22:54:00,S1,L3,28,cloudy,29.3,22,23,5,2023,1,0,0
2023-05-15 05:44:00,S5,L3,32,rainy,31.4,5,15,5,2023,0,0,0
2023-03-09 20:54:00,S2,L3,17,cloudy,15.1,20,9,3,2023,3,0,0
2023-12-08 18:50:00,S4,L1,26,sunny,31.2,18,8,12,2023,4,0,0
2023-01-22 23:54:00,S2,L2,28,sunny,22.0,23,22,1,2023,6,1,0
2023-01-14 11:25:00,S3,L1,24,sunny,24.7,11,14,1,2023,5,1,0
2023-07-30 02:30:00,S2,L1,16,rainy,34.2,2,30,7,2023,6,1,0
2023-11-14 06:47:00,S2,L1,28,sunny,30.3,6,14,11,2023,1,0,0
2023-09-19 10:15:00,S3,L3,21,sunny,23.6,10,19,9,2023,1,0,0
2023-03-13 12:11:00,S5,L3,19,cloudy,31.0,12,13,3,2023,0,0,0
2023-04-06 23:55:00,S5,L3,23,rainy,28.8,23,6,4,2023,3,0,0
2023-10-05 04:02:00,S2,L2,20,cloudy,25.0,4,5,10,2023,3,0,1
2023-02-23 22:38:00,S3,L3,22,sunny,29.4,22,23,2,2023,3,0,0
2023-08-23 16:20:00,S3,L2,17,sunny,25.1,16,23,8,2023,2,0,0
2023-04-25 12:23:00,S4,L3,25,rainy,28.9,12,25,4,2023,1,0,0
2023-05-04 14:58:00,S5,L3,28,sunny,28.9,14,4,5,2023,3,0,0
2023-03-05 11:47:00,S1,L1,24,rainy,29.5,11,5,3,2023,6,1,0
2023-02-06 23:24:00,S5,L1,19,cloudy,36.6,23,6,2,2023,0,0,0
2023-07-19 11:22:00,S5,L1,16,rainy,31.7,11,19,7,2023,2,0,1
2023-01-27 13:46:00,S4,L2,17,cloudy,32.0,13,27,1,2023,4,0,0
2023-05-23 22:21:00,S1,L2,20,sunny,24.4,22,23,5,2023,1,0,0
2023-10-08 17:48:00,S4,L3,18,cloudy,19.4,17,8,10,2023,6,1,0
2023-12-02 19:48:00,S1,L2,27,cloudy,26.1,19,2,12,2023,5,1,0
2023-06-22 18:34:00,S2,L3,21,cloudy,24.6,18,22,6,2023,3,0,0
2023-07-03 21:58:00,S1,L2,20,rainy,30.0,21,3,7,2023,0,0,0
2023-01-03 23:56:00,S4,L2,23,cloudy,26.0,23,3,1,2023,1,0,0
2023-06-01 02:45:00,S5,L2,23,rainy,33.6,2,1,6,2023,3,0,1
2023-12-29 22:20:00,S1,L1,20,rainy,18.3,22,29,12,2023,4,0,0
2023-03-04 11:56:00,S1,L2,19,rainy,25.6,11,4,3,2023,5,1,0
2023-01-25 17:43:00,S3,L1,17,sunny,28.9,17,25,1,2023,2,0,1
2023-06-14 03:01:00,S5,L1,19,sunny,22.1,3,14,6,2023,2,0,0
2023-02-18 15:42:00,S2,L2,16,sunny,31.5,15,18,2,2023,5,1,0
2023-05-31 20:36:00,S4,L3,12,rainy,31.4,20,31,5,2023,2,0,0
2023-09-08 00:34:00,S2,L3,23,sunny,24.8,0,8,9,2023,4,0,0
2023-07-10 05:25:00,S5,L3,23,cloudy,40.2,5,10,7,2023,0,0,0
2023-05-24 06:37:00,S1,L2,30,rainy,21.4,6,24,5,2023,2,0,0
2023-06-01 08:04:00,S1,L3,13,sunny,20.3,8,1,6,2023,3,0,1
2023-04-26 14:20:00,S5,L1,16,rainy,24.6,14,26,4,2023,2,0,0
2023-11-10 16:27:00,S1,L3,8,sunny,28.0,16,10,11,2023,4,0,0
2023-09-19 13:57:00,S1,L2,16,cloudy,18.9,13,19,9,2023,1,0,0
2023-09-15 13:50:00,S1,L3,26,rainy,30.1,13,15,9,2023,4,0,0
2023-09-25 00:26:00,S4,L1,14,sunny,39.3,0,25,9,2023,0,0,0
2023-12-12 05:23:00,S4,L2,17,sunny,20.0,5,12,12,2023,1,0,0
2023-01-29 08:14:00,S3,L3,18,cloudy,28.0,8,29,1,2023,6,1,0
2023-04-23 06:33:00,S2,L2,18,cloudy,31.8,6,23,4,2023,6,1,0
2023-09-14 09:24:00,S5,L2,13,sunny,30.8,9,14,9,2023,3,0,0
2023-08-12 19:46:00,S5,L2,17,sunny,37.8,19,12,8,2023,5,1,0
2023-09-15 01:09:00,S5,L3,16,rainy,24.7,1,15,9,2023,4,0,0
2023-07-30 12:16:00,S3,L2,30,rainy,36.9,12,30,7,2023,6,1,0
2023-08-05 01:50:00,S4,L3,18,sunny,26.7,1,5,8,2023,5,1,0
2023-06-24 05:56:00,S3,L1,25,cloudy,24.4,5,24,6,2023,5,1,1
2023-05-08 03:19:00,S5,L3,23,rainy,36.4,3,8,5,2023,0,0,0
2023-09-09 22:53:00,S2,L1,26,sunny,25.2,22,9,9,2023,5,1,1
2023-11-03 01:08:00,S1,L3,24,cloudy,32.4,1,3,11,2023,4,0,0
2023-04-27 07:59:00,S4,L2,20,cloudy,24.5,7,27,4,2023,3,0,0
2023-05-10 07:19:00,S4,L3,21,sunny,20.6,7,10,5,2023,2,0,0
2023-04-29 17:04:00,S3,L2,24,sunny,20.6,17,29,4,2023,5,1,0
2023-10-11 10:52:00,S4,L1,22,rainy,30.5,10,11,10,2023,2,0,0
2023-09-17 10:44:00,S5,L3,25,sunny,21.7,10,17,9,2023,6,1,0
2023-08-13 19:46:00,S5,L2,20,rainy,25.9,19,13,8,2023,6,1,0
2023-09-24 07:58:00,S3,L1,23,cloudy,23.8,7,24,9,2023,6,1,0
2023-07-15 02:07:00,S5,L1,23,rainy,22.6,2,15,7,2023,5,1,0
2023-03-03 16:02:00,S2,L3,24,sunny,23.2,16,3,3,2023,4,0,1
2023-05-15 01:19:00,S3,L1,17,rainy,28.0,1,15,5,2023,0,0,0
2023-08-20 07:41:00,S2,L2,9,cloudy,12.1,7,20,8,2023,6,1,0
2023-02-22 04:17:00,S1,L1,23,cloudy,31.2,4,22,2,2023,2,0,0
2023-04-17 21:39:00,S2,L1,17,sunny,20.5,21,17,4,2023,0,0,0
2023-08-14 16:31:00,S1,L2,20,rainy,21.2,16,14,8,2023,0,0,0
2023-03-17 13:48:00,S1,L1,17,sunny,19.8,13,17,3,2023,4,0,1
2023-11-16 06:32:00,S2,L1,24,sunny,28.3,6,16,11,2023,3,0,0
2023-01-14 07:27:00,S3,L1,19,cloudy,34.3,7,14,1,2023,5,1,0
2023-01-10 19:56:00,S5,L1,17,rainy,26.3,19,10,1,2023,1,0,0
2023-11-02 11:21:00,S5,L2,17,sunny,29.2,11,2,11,2023,3,0,0
2023-05-20 15:22:00,S1,L1,22,cloudy,29.7,15,20,5,2023,5,1,0
2023-11-29 12:55:00,S1,L2,26,sunny,30.7,12,29,11,2023,2,0,0
2023-08-04 00:17:00,S3,L1,19,rainy,22.0,0,4,8,2023,4,0,0
2023-11-07 09:44:00,S4,L1,23,sunny,35.0,9,7,11,2023,1,0,0
2023-11-12 05:03:00,S2,L1,15,rainy,25.3,5,12,11,2023,6,1,0
2023-12-29 09:34:00,S1,L1,16,cloudy,28.4,9,29,12,2023,4,0,0
2023-04-05 05:58:00,S5,L2,23,cloudy,26.3,5,5,4,2023,2,0,0
2023-09-27 06:01:00,S3,L2,19,sunny,24.8,6,27,9,2023,2,0,0
2023-12-21 08:37:00,S2,L2,30,cloudy,31.7,8,21,12,2023,3,0,0
2023-06-12 14:27:00,S3,L3,22,sunny,30.2,14,12,6,2023,0,0,0
2023-08-27 11:34:00,S2,L1,15,sunny,16.1,11,27,8,2023,6,1,0
2023-03-31 20:34:00,S2,L1,20,rainy,29.1,20,31,3,2023,4,0,0
2023-11-13 05:50:00,S1,L2,17,sunny,37.5,5,13,11,2023,0,0,0
2023-07-08 13:43:00,S3,L3,16,rainy,27.9,13,8,7,2023,5,1,1
2023-08-22 05:34:00,S3,L1,30,sunny,24.4,5,22,8,2023,1,0,0
2023-02-04 21:07:00,S5,L2,15,rainy,25.1,21,4,2,2023,5,1,0
2023-02-28 19:32:00,S5,L1,23,cloudy,24.2,19,28,2,2023,1,0,0
2023-11-22 06:46:00,S1,L1,14,sunny,21.3,6,22,11,2023,2,0,0
2023-12-11 07:57:00,S1,L2,22,rainy,26.1,7,11,12,2023,0,0,0
2023-07-16 09:29:00,S4,L2,18,sunny,26.1,9,16,7,2023,6,1,0
2023-08-01 20:24:00,S5,L1,16,rainy,30.0,20,1,8,2023,1,0,0
2023-07-15 21:39:00,S2,L1,31,rainy,24.4,21,15,7,2023,5,1,0
2023-02-10 13:47:00,S3,L2,24,sunny,37.1,13,10,2,2023,4,0,0
2023-11-29 02:13:00,S1,L1,21,sunny,22.3,2,29,11,2023,2,0,0
2023-11-14 20:07:00,S3,L1,24,cloudy,27.7,20,14,11,2023,1,0,0
2023-10-11 10:02:00,S3,L2,19,cloudy,23.3,10,11,10,2023,2,0,0
2023-07-31 17:34:00,S4,L1,20,cloudy,24.3,17,31,7,2023,0,0,0
2023-12-28 11:19:00,S5,L1,13,sunny,25.6,11,28,12,2023,3,0,0
2023-02-02 18:55:00,S1,L3,22,cloudy,28.0,18,2,2,2023,3,0,0
2023-07-07 21:15:00,S3,L2,20,rainy,31.0,21,7,7,2023,4,0,0
2023-12-22 22:36:00,S1,L3,13,sunny,24.7,22,22,12,2023,4,0,0
2023-04-28 10:39:00,S2,L3,17,rainy,19.5,10,28,4,2023,4,0,0
2023-04-03 07:49:00,S4,L3,24,rainy,33.8,7,3,4,2023,0,0,1
2023-06-25 13:01:00,S2,L1,21,rainy,22.1,13,25,6,2023,6,1,0
2023-06-29 03:23:00,S1,L1,19,sunny,25.8,3,29,6,2023,3,0,0
2023-06-09 09:25:00,S1,L3,22,sunny,27.3,9,9,6,2023,4,0,0
2023-07-17 20:39:00,S5,L3,25,cloudy,26.5,20,17,7,2023,0,0,0
2023-05-29 06:26:00,S3,L3,16,cloudy,19.9,6,29,5,2023,0,0,0
2023-01-03 02:13:00,S3,L1,25,cloudy,31.3,2,3,1,2023,1,0,0
2023-10-29 02:33:00,S2,L3,23,cloudy,12.9,2,29,10,2023,6,1,0
2023-09-30 01:54:00,S4,L3,25,rainy,31.9,1,30,9,2023,5,1,0
2023-12-15 14:21:00,S3,L2,32,sunny,32.8,14,15,12,2023,4,0,0
2023-07-05 14:58:00,S5,L2,19,cloudy,31.5,14,5,7,2023,2,0,0
2023-08-19 15:18:00,S2,L1,19,rainy,25.5,15,19,8,2023,5,1,0
2023-09-05 11:39:00,S2,L2,21,sunny,27.6,11,5,9,2023,1,0,0
2023-08-23 22:12:00,S5,L2,22,sunny,23.7,22,23,8,2023,2,0,0
2023-01-16 19:45:00,S4,L2,23,sunny,27.3,19,16,1,2023,0,0,0
2023-05-27 17:08:00,S5,L1,15,rainy,30.1,17,27,5,2023,5,1,0
2023-09-27 03:39:00,S4,L2,25,cloudy,21.5,3,27,9,2023,2,0,0
2023-06-15 15:30:00,S5,L1,20,sunny,26.3,15,15,6,2023,3,0,0
2023-06-10 17:32:00,S5,L3,20,rainy,24.6,17,10,6,2023,5,1,0
2023-08-13 14:12:00,S1,L2,22,sunny,32.9,14,13,8,2023,6,1,0
2023-06-16 22:52:00,S2,L1,24,rainy,22.3,22,16,6,2023,4,0,0
2023-10-23 06:46:00,S5,L2,17,cloudy,30.1,6,23,10,2023,0,0,0
2023-01-30 19:44:00,S5,L3,15,cloudy,26.7,19,30,1,2023,0,0,0
2023-01-30 12:27:00,S3,L1,19,sunny,26.4,12,30,1,2023,0,0,1
2023-02-08 16:12:00,S2,L1,17,cloudy,30.3,16,8,2,2023,2,0,0
2023-06-17 00:44:00,S3,L1,22,cloudy,25.1,0,17,6,2023,5,1,0
2023-02-09 21:14:00,S2,L3,11,rainy,27.5,21,9,2,2023,3,0,0
2023-03-11 18:35:00,S3,L3,22,rainy,32.6,18,11,3,2023,5,1,0
2023-12-31 00:06:00,S5,L3,19,sunny,23.1,0,31,12,2023,6,1,0
2023-07-10 04:46:00,S5,L1,16,rainy,28.4,4,10,7,2023,0,0,0
2023-09-15 02:12:00,S1,L3,21,cloudy,31.4,2,15,9,2023,4,0,0
2023-01-26 02:05:00,S3,L2,33,rainy,29.3,2,26,1,2023,3,0,0
2023-06-05 22:55:00,S4,L3,21,cloudy,33.4,22,5,6,2023,0,0,0
2023-01-04 08:59:00,S1,L1,20,sunny,26.4,8,4,1,2023,2,0,0
2023-09-29 19:20:00,S3,L2,16,cloudy,30.4,19,29,9,2023,4,0,0
2023-05-28 14:05:00,S3,L3,18,rainy,32.5,14,28,5,2023,6,1,0
2023-05-17 04:59:00,S1,L2,17,rainy,18.5,4,17,5,2023,2,0,0
2023-10-04 09:42:00,S5,L2,15,rainy,25.0,9,4,10,2023,2,0,0
2023-12-01 07:05:00,S3,L1,29,rainy,28.9,7,1,12,2023,4,0,0
2023-10-30 04:57:00,S5,L2,15,sunny,31.6,4,30,10,2023,0,0,0
2023-10-24 20:40:00,S1,L2,25,cloudy,28.2,20,24,10,2023,1,0,0
2023-06-14 17:34:00,S5,L1,19,rainy,34.0,17,14,6,2023,2,0,0
2023-11-27 17:35:00,S2,L1,18,cloudy,24.3,17,27,11,2023,0,0,1
2023-07-20 19:36:00,S4,L1,27,sunny,20.8,19,20,7,2023,3,0,0
2023-04-29 11:52:00,S3,L2,23,cloudy,31.0,11,29,4,2023,5,1,0
2023-07-20 03:28:00,S4,L2,18,rainy,26.4,3,20,7,2023,3,0,0
2023-08-22 09:30:00,S5,L2,26,cloudy,22.8,9,22,8,2023,1,0,0
2023-07-29 15:07:00,S3,L1,23,rainy,35.5,15,29,7,2023,5,1,0
2023-05-12 06:01:00,S5,L3,24,rainy,30.7,6,12,5,2023,4,0,0
2023-10-25 05:18:00,S2,L2,17,sunny,30.3,5,25,10,2023,2,0,0
2023-08-02 21:26:00,S1,L3,14,sunny,35.0,21,2,8,2023,2,0,0
2023-10-05 20:39:00,S3,L1,16,cloudy,25.1,20,5,10,2023,3,0,0
2023-02-03 22:42:00,S2,L2,12,cloudy,34.1,22,3,2,2023,4,0,0
2023-09-14 04:05:00,S2,L3,15,rainy,29.1,4,14,9,2023,3,0,0
2023-01-26 07:08:00,S3,L2,25,rainy,24.1,7,26,1,2023,3,0,0
2023-03-06 18:02:00,S5,L2,24,rainy,27.0,18,6,3,2023,0,0,0
2023-04-13 08:54:00,S2,L2,26,rainy,27.9,8,13,4,2023,3,0,0
2023-10-29 22:13:00,S4,L3,28,sunny,32.6,22,29,10,2023,6,1,0
2023-03-01 10:30:00,S2,L1,20,rainy,20.2,10,1,3,2023,2,0,0
2023-06-13 01:25:00,S5,L2,21,sunny,18.3,1,13,6,2023,1,0,0
2023-06-27 06:03:00,S5,L1,26,cloudy,23.1,6,27,6,2023,1,0,0
2023-03-02 16:29:00,S4,L1,19,cloudy,26.7,16,2,3,2023,3,0,0
2023-10-11 01:38:00,S2,L3,26,sunny,30.6,1,11,10,2023,2,0,0
2023-01-29 09:29:00,S5,L3,12,rainy,24.7,9,29,1,2023,6,1,0
2023-12-26 02:56:00,S3,L1,19,cloudy,29.1,2,26,12,2023,1,0,0
2023-10-05 03:38:00,S1,L2,23,sunny,35.0,3,5,10,2023,3,0,0
2023-10-04 08:09:00,S1,L3,15,cloudy,18.5,8,4,10,2023,2,0,1
2023-02-02 12:02:00,S1,L2,19,rainy,26.3,12,2,2,2023,3,0,0
2023-03-31 01:26:00,S2,L2,13,sunny,39.1,1,31,3,2023,4,0,0
2023-08-31 07:52:00,S4,L2,22,cloudy,23.4,7,31,8,2023,3,0,0
2023-09-28 15:47:00,S5,L1,26,rainy,22.9,15,28,9,2023,3,0,0
2023-10-28 21:20:00,S3,L2,19,sunny,29.6,21,28,10,2023,5,1,0
2023-04-05 07:40:00,S3,L1,20,sunny,24.4,7,5,4,2023,2,0,0
2023-10-19 13:45:00,S2,L1,15,sunny,32.4,13,19,10,2023,3,0,0
2023-06-24 03:52:00,S1,L2,23,sunny,39.4,3,24,6,2023,5,1,0
2023-06-03 14:10:00,S2,L2,26,cloudy,27.4,14,3,6,2023,5,1,0
2023-12-27 17:40:00,S4,L2,21,sunny,40.7,17,27,12,2023,2,0,0
2023-03-01 21:16:00,S4,L2,19,sunny,24.7,21,1,3,2023,2,0,1
2023-08-15 05:07:00,S5,L1,18,sunny,26.2,5,15,8,2023,1,0,0
2023-04-20 19:05:00,S5,L2,16,sunny,22.2,19,20,4,2023,3,0,0
2023-02-12 21:54:00,S4,L2,23,sunny,24.7,21,12,2,2023,6,1,0
2023-05-09 02:33:00,S4,L1,22,rainy,25.8,2,9,5,2023,1,0,0
2023-08-23 18:47:00,S4,L3,12,cloudy,29.1,18,23,8,2023,2,0,1
2023-07-23 04:44:00,S2,L3,16,rainy,20.8,4,23,7,2023,6,1,0
2023-05-01 09:42:00,S4,L1,32,cloudy,24.4,9,1,5,2023,0,0,1
2023-10-07 04:44:00,S3,L3,24,sunny,24.5,4,7,10,2023,5,1,0
2023-06-25 21:18:00,S1,L1,21,cloudy,31.5,21,25,6,2023,6,1,0
2023-02-20 06:57:00,S4,L2,16,sunny,27.6,6,20,2,2023,0,0,0
2023-06-17 02:39:00,S1,L2,15,sunny,27.6,2,17,6,2023,5,1,1
2023-06-14 21:39:00,S2,L3,20,rainy,27.4,21,14,6,2023,2,0,0
2023-12-30 16:50:00,S1,L2,19,rainy,18.3,16,30,12,2023,5,1,0
2023-07-21 01:01:00,S2,L3,24,rainy,35.0,1,21,7,2023,4,0,0
2023-01-15 01:24:00,S3,L3,24,cloudy,22.4,1,15,1,2023,6,1,0
2023-07-24 09:57:00,S2,L2,23,cloudy,31.5,9,24,7,2023,0,0,0
2023-07-25 22:27:00,S2,L2,20,rainy,25.9,22,25,7,2023,1,0,0
2023-12-28 03:59:00,S5,L3,21,rainy,23.9,3,28,12,2023,3,0,0
2023-12-28 14:43:00,S4,L2,12,sunny,32.2,14,28,12,2023,3,0,0
2023-02-21 02:41:00,S4,L1,17,cloudy,21.0,2,21,2,2023,1,0,0
2023-01-20 00:41:00,S3,L2,22,sunny,21.5,0,20,1,2023,4,0,0
2023-05-03 05:48:00,S3,L2,27,cloudy,27.8,5,3,5,2023,2,0,0
2023-10-25 05:12:00,S4,L1,19,rainy,27.9,5,25,10,2023,2,0,0
2023-03-11 02:58:00,S5,L2,30,cloudy,31.1,2,11,3,2023,5,1,0
2023-12-30 21:28:00,S4,L2,15,cloudy,30.6,21,30,12,2023,5,1,0
2023-02-16 20:37:00,S5,L3,19,sunny,26.7,20,16,2,2023,3,0,0
2023-06-23 21:47:00,S3,L2,30,rainy,27.5,21,23,6,2023,4,0,0
2023-04-06 23:31:00,S1,L2,31,rainy,26.3,23,6,4,2023,3,0,1
2023-01-29 17:54:00,S3,L1,22,rainy,34.1,17,29,1,2023,6,1,0
2023-12-09 13:18:00,S3,L3,26,sunny,22.1,13,9,12,2023,5,1,0
2023-12-11 11:20:00,S2,L3,20,sunny,27.2,11,11,12,2023,0,0,0
2023-05-21 03:34:00,S2,L3,18,sunny,30.8,3,21,5,2023,6,1,0
2023-04-10 20:56:00,S2,L2,16,cloudy,32.5,20,10,4,2023,0,0,0
2023-01-11 21:43:00,S2,L3,18,cloudy,23.7,21,11,1,2023,2,0,0
2023-06-07 09:50:00,S5,L1,14,sunny,22.1,9,7,6,2023,2,0,0
2023-07-17 09:37:00,S4,L3,16,sunny,20.8,9,17,7,2023,0,0,0
